-125.1338333 40.8286667 0.524053333333333 
-124.6925 40.652 0.457708333333333 
-122.3123333 38.2151667 0.363612013333333 
-124.9613333 40.4123333 0.33882912 
-124.6066667 40.3178333 0.311915413333333 
-125.2385 40.3886667 0.308655 
-121.0595 40.1918333 0.307033348333333 
-123.7903333 41.1431667 0.292693333333333 
-121.77 37.43 0.292693333333333 
-125.284 40.74 0.292693333333333 
-121.7743333 37.4335 0.269797708333333 
-123.4968333 40.8358333 0.26244 
-124.87 40.642 0.26244 
-124.8628333 40.6428333 0.26244 
-125.2445 40.7556667 0.26244 
-125.43 40.985 0.248128333333333 
-124.604 40.828 0.248128333333333 
-125.0161667 40.3745 0.234346666666667 
-124.552 40.8098333 0.234346666666667 
-125.3308333 40.4116667 0.232997265 
-125.528 40.3853333 0.221085 
-122.8018333 39.3293333 0.219787048333333 
-122.8413333 38.8221667 0.208333333333333 
-124.8245 41.1155 0.208333333333333 
-124.4331667 40.2806667 0.208333333333333 
-124.426 40.281 0.208333333333333 
-125.3573333 40.9786667 0.208333333333333 
-121.8223343 36.9259987 0.208333333333333 
-122.413 38.379 0.208333333333333 
-124.7498333 40.9835 0.200922973333333 
-124.637 40.3098333 0.19849248 
-124.6288333 40.3368333 0.196081666666667 
-124.973 40.37 0.196081666666667 
-121.5983333 36.9668333 0.196081666666667 
-122.4133333 38.3788333 0.196081666666667 
-125.286 41.0703333 0.192502171666667 
-121.0718333 40.1826667 0.192502171666667 
-124.972 40.3706667 0.190140208333333 
-123.1073333 39.4645 0.183170398333333 
-123.8918333 40.7243333 0.176373028333333 
-122.8138333 38.8171667 0.174145185 
-122.7036667 40.1776667 0.173038333333333 
-122.7961667 38.4391667 0.171936181666667 
-125.2915 41.3256667 0.167574375 
-125.4938333 40.3565 0.167574375 
-125.3411667 40.411 0.165421411666667 
-125.3463333 40.4273333 0.165421411666667 
-124.6026667 40.3138333 0.162226666666667 
-124.216 41.1885 0.162226666666667 
-124.412 40.273 0.162226666666667 
-124.449 40.2778333 0.162226666666667 
-125.346 40.427 0.162226666666667 
-125.0868333 40.3908333 0.162226666666667 
-124.4496667 40.6021667 0.162226666666667 
-124.455 40.601 0.162226666666667 
-121.0653333 40.1875 0.161170965 
-122.9138333 38.7693333 0.161170965 
-122.7671667 38.8366667 0.160119853333333 
-122.7873333 38.8666667 0.15803136 
-125.363 40.4038333 0.155961106666667 
-121.465 37.1073333 0.155961106666667 
-122.8161667 38.8135 0.154932795 
-124.7333333 40.3198333 0.154932795 
-123.1658333 39.1678333 0.152889751666667 
-125.3781667 40.3955 0.151875 
-124.733 40.32 0.151875 
-122.7593333 40.1671667 0.151875 
-124.9553333 40.3841667 0.151875 
-122.5886667 38.3635 0.151875 
-123.867 40.697 0.151875 
-122.765 38.834 0.151875 
-125.1353333 41.0676667 0.151875 
-125.158 41.075 0.151875 
-124.462 40.853 0.151875 
-124.6921667 40.3283333 0.151875 
-123.4078333 40.4365 0.150864748333333 
-125.1915 40.7778333 0.148857705 
-124.4018333 40.8081667 0.148857705 
-122.7965 38.7946667 0.147860893333333 
